"East Asia & Pacific (developing only)"	"EAP"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1085399589763.87"	"1335206523946.95"	"1647990575952.69"	"1954502750208.2"	"1644202714888.36"	"2152143148438.32"	"2611778857601.41"	"2806791425101.13"	"2985745602845.42"	""
"East Asia & Pacific (all income levels)"	"EAS"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2796359774394.7"	"3251760932151.62"	"3783360432029.04"	"4333680333237.56"	"3553623935349.33"	"4642629145304.96"	"5490536154133.6"	"5700772270782.96"	"5857883110022.84"	""
"Europe & Central Asia (developing only)"	"ECA"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"269766689165.143"	"332013487422.681"	"427625314264.643"	"548515507489.613"	"393021936853.27"	"469351556727.051"	"597770553606.437"	"606895974035.63"	"610294027054.061"	""
"Europe & Central Asia (all income levels)"	"ECS"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4453028520903.45"	"5113893091918.38"	"6003114755031.92"	"6835042551333.41"	"5200666508536.37"	"5946839826329.59"	"7106833135959.67"	"6904290085387.26"	"7144881535799.83"	""
"Ecuador"	"ECU"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10461690881"	"13170091670"	"14864155482"	"19454767463"	"14406025924"	"18131092038"	"23076323024"	"24562898323"	"25687204577"	""
"Egypt Arab Rep."	"EGY"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16073200000"	"20545600000"	"24454600000"	"29849000000"	"23089300000"	"25024200000"	"27913400000"	"26834500000"	""	""
"Euro area"	"EMU"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2900238813860"	"3270413172326"	"3884009940154"	"4278824263843"	"3324072364270"	"3697246035038"	"4328692167953"	"4146847152124"	"4324914768910"	""
"Eritrea"	"ERI"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Spain"	"ESP"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"193284000000"	"216014000000"	"258401000000"	"278963000000"	"225526000000"	"253697000000"	"303405000000"	"292109000000"	"311405000000"	""
"Estonia"	"EST"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7160204121"	"8308261508"	"9926326331"	"11340870200"	"7755773096"	"10132160556"	"14231892818"	"14568853541"	"15215803311"	""
"Ethiopia"	"ETH"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917349757.4"	"1055546060"	"1350794630"	"1718581217"	"1694678621"	"2479500108"	"3029022039"	"3257974059"	""	""
"European Union"	"EUU"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3763733601174"	"4287631799348"	"5019508588104"	"5559944453147"	"4300870230966"	"4827600144194"	"5665493814089"	"5439505349307"	"5656981016665"	""
